1676	wqr001534	/tv/tv_program/regular_personal_appearances /tv/tv_regular_personal_appearance/person	Minneapolis	Hennepin_County	after his time in washington , dc chaudhary continued his studies in law at the university of minnesota law school , minneapolis , minnesota . while a law student , chaudhary was a law clerk for the honorable judge john stanoch , fourth judicial district , minnesota , a law clerk at the hennepin county attorney ’ s office in minneapolis mn , and acted as special assistant to attorney general hubert h. humphrey iii in saint paul , mn .	W	21	53
3620	wqr003075	/location/location/partially_containedby	Joakim_Noah	University_of_Florida	noah accepted an athletic scholarship to attend the university of florida , where he played for coach billy donovan 's florida gators men 's basketball team from 2004 to 2007 .	W	0	8
1078	wqr001040	/location/location/partially_containedby	Connecticut_River	Connecticut	the connecticut river flood control compact between the states of connecticut , massachusetts , new hampshire , and vermont was established in 1953 to help prevent serious flooding .	C	1	1
1950	wqr001762	/location/location/contains_major_portion_of	Icelandic_language	North_Germanic_languages	icelandic culture is founded upon the nation 's scandinavian heritage . most icelanders are descendants of germanic and gaelic settlers . icelandic , a north germanic language , is descended from old norse and is closely related to faroese and west norwegian dialects .	W	0	24
1776	wqr001597	/award/competitor/competitions	Seth_MacFarlane	Peter_Griffin	the voice of brian is provided by series creator seth macfarlane , who also provides the voices of many other characters including peter griffin , stewie griffin , and glenn quagmire .	W	9	22
1214	wqr001134	/people/family/country	Port_Lavaca,_Texas	Texas	hope high school is a secondary alternative school located in port lavaca , texas , in the calhoun county independent school district .	W	10	13
794	wqr000652	/tv/tv_program_creator/programs_created	Spain	Madrid	madrid , the capital of spain , experienced like no other city the changes caused by this opening and filled with theatres , cafés and newspapers .	W	5	0
2125	wqr001903	/sports/sports_team_coach/teams_coached /sports/sports_team_coach_tenure/team	Bradenton,_Florida	Manatee_County	bradenton is a city in manatee county , florida , united states .	W	0	5
3674	wqr003165	/language/human_language/main_country	Spanish_language	Spain	criteria include : a certificate issued by the federation of jewish communities of spain , or the production of a certificate from the competent rabbinic authority , legally recognized in the country of habitual residence of the applicant , or other documentation which might be considered appropriate for this purpose , or ; by justifying one 's inclusion as a sephardic descendant , or a direct descendant of persons included in the list of protected sephardic families in spain referred to in the decree-law of 29 december 1948 , or any other similar list ( also included are descendants of those who obtained naturalization by way of the royal decree of 20 december 1924 ) ; or by the combination of other factors including surnames of the applicant , spoken family language ( spanish , ladino , haketia ) , and other evidence attesting descent from sephardic jews and a relationship to spain .	C	133	13
3101	wqr002661	/government/governmental_jurisdiction/government_bodies	Sherlock_Holmes_(2009_film)	Arthur_Conan_Doyle	sherlock holmes is a 2009 neo-noir mystery period action film based on the character of the same name created by sir arthur conan doyle .	W	0	20
1566	wqr001457	/book/school_or_movement/associated_works	Ontario	Ottawa	some planned capitals include la plata , buenos aires province , argentina ; abuja , nigeria ( 1991 ) ; aracaju , sergipe , brazil ( 1855 ) ; ankara , turkey ( 1923 ) ; austin , texas , usa ( 1839 ) ; belmopan , belize ( 1970 ) ; belo horizonte , minas gerais , brazil ( 1897 ) ; bhubaneswar , odisha , india ( 1948 ) ; dhaka , bangladesh ( 1971 ) ; brasília , brazil ( 1960 ) ; canberra , australia ( 1927 ) ; chandigarh , punjab and haryana , india ( 1966 ) ; gandhinagar , gujarat , india ( 1960 ) ; goiânia , goiás , brazil ( 1933 ) ; indianapolis , indiana , usa ( 1825 ) ; islamabad , pakistan ( 1960 ) ; frankfort , kentucky , usa ( 1792 ) ; jefferson city , missouri , usa ( 1821 ) ; jhongsing new village , taiwan ( 1955 ) ; new delhi , india ( 1911 ) ; oklahoma city , oklahoma , usa ( 1889 ) ; ottawa , ontario , canada ( 1857 ) ; palmas , tocantins , brazil ( 1989 ) ; quezon city , philippines ( 1948–76 ) ; raleigh , north carolina , usa ( 1792 ) ; valletta , malta ( 1571 ) ; washington d.c. , usa ( 1800 ) ; and wellington , new zealand ( 1865 ) .	W	186	184
1805	wqr001613	/time/event/locations	Mississippi_River	Mississippi	the great river road is a collection of state and local roads which follow the course of the mississippi river through ten states of the united states .	W	18	18
1751	wqr001572	/tv/tv_program/recurring_writers /tv/tv_program_writer_relationship/writer	Ottoman_Empire	Islam	the rise of ottoman rule in the balkans modified the religious picture of bosnia and herzegovina as the ottomans brought with them a new religion , islam .	W	3	26
3191	wqr002755	/fictional_universe/fictional_character/place_of_birth	Seinfeld	Jerry_Seinfeld	the series opens with jerry seinfeld ( jerry seinfeld ) and george costanza ( jason alexander ) seated at pete 's luncheonette , debating the placement of one of george 's shirt buttons .	W	5	4
2148	wqr001932	/people/ethnicity/includes_groups	Atlanta_Falcons	Atlanta	the atlanta falcons are a professional american football team based in atlanta , georgia .	W	1	1
3314	wqr002823	/education/field_of_study/students_majoring /education/education/major_field_of_study	Lois_Griffin	Alex_Borstein	the main cast consisted of seth macfarlane ( peter griffin , stewie griffin , brian griffin , quagmire and tom tucker , among others ) , alex borstein ( lois griffin , loretta brown , tricia takanawa and barbara pewterschmidt , among others ) , mila kunis ( meg griffin ) , seth green ( chris griffin and neil goldman , among others ) and mike henry ( cleveland brown and herbert , among others ) .	W	29	26
118	wqr000101	/sports/sports_team/championships	Dallas_Cowboys	Super_Bowl_VI	the nfc 's dallas cowboys also celebrated their fiftieth season in 2009 . after the nfl had rebuffed lamar hunt 's overtures to place an nfl team in dallas , saying they had no plans to expand , the league granted the cowboys a franchise in 1960 in reaction to hunt 's afl dallas texans . the nfl 's cowboys franchise started out in with a record of no wins , eleven losses and one tie , but has since gone on to appear in eight super bowls ( the only other teams to appear in eight was the pittsburgh steelers on february 6 , 2011 , and the new england patriots on february 1 , 2015 ) , winning five of them , tied for second with the san francisco 49ers behind only the pittsburgh steelers . ironically , the texans ' franchise , which left dallas to become the kansas city chiefs , won super bowl iv , two years before the cowboys won their first .	C	3	156
3264	wqr002793	/influence/influence_node/influenced	Baltimore_Ravens	White	each team 's flagship station also carried the game : wiyy and wbal broadcast the game in baltimore , with gerry sandusky on play-by-play and stan white and qadry ismail on color commentary .	W	17	26
1613	wqr001478	/government/political_district/elections	The_X-Files	David_Duchovny	the x-files is an american science fiction horror drama television series created by chris carter , which originally aired from september 10 , 1993 to may 19 , 2002 on fox . the program spanned nine seasons , included 202 episodes , and a feature film of the same name . later in 2008 , a was made and preceded a tenth season revival , which consisted of six episodes , in 2016 . the series revolves around fbi special agents fox mulder ( david duchovny ) and dana scully ( gillian anderson ) who investigate x-files : marginalized , unsolved cases involving paranormal phenomena .	W	0	84
1797	wqr001612	/award/award_nominated_work/award_nominations /award/award_nomination/award_nominee	Vasco_Núñez_de_Balboa	Spain	in 1532 , charles v , holy roman emperor sent a vice-king to mexico , antonio de mendoza , in order to prevent cortes ' independentist drives , who definitively returned to spain in 1540 .	W	16	32
2294	wqr002047	/sports/sports_team/arena_stadium	Chicago_Cubs	Wrigley_Field	the nlcs opened at wrigley field with the cubs ' jon lester facing kenta maeda for the dodgers .	C	8	4
543	wqr000445	/people/person/education /education/education/degree	Battle_of_Waterloo	Waterloo	on the night of 17 june the anglo-allied army turned and prepared for battle on a gentle escarpment , about south of the village of waterloo . the next day the battle of waterloo proved to be the decisive battle of the campaign .	W	31	25
2123	wqr001903	/military/military_combatant/military_conflicts /military/military_combatant_group/conflict	Bradenton,_Florida	Manatee_County	bradenton is a city in manatee county , florida , united states .	W	0	5
2176	wqr001969	/event/public_speaker/speeches_or_presentations /event/speech_or_presentation/speech_topic	New_York_Yankees	1928_World_Series	the athletics chased them for the al pennant towards the end of the season , but new york won the title again and faced the cardinals in the 1928 world series , sweeping them in four games .	W	16	28
92	wqr000080	/influence/influence_node/influenced_by	Vincent_van_Gogh	Jean-François_Millet	in 1882 van gogh had an offer for a commission of paintings of the hague however the paintings , now considered masterpieces , were not acceptable . van gogh started out primarily drawing and painting with watercolor . under mauve 's tutelage van gogh began painting with oils in 1882 . a subject that fascinated van gogh was the working class or peasant , inspired by the works of jean-françois millet and others .	C	2	69
2558	wqr002203	/location/location/containedby	Port_Charlotte,_Florida	Florida	laporta was born in port charlotte , florida .	C	4	7
1292	wqr001201	/government/governmental_body/members /government/government_position_held/district_represented	United_States_Senate	New_York	a february 13 , 2008 , `` npr '' article stated ( with regard to mailing lists ) that `` last year , new york sen. hillary clinton took the unusual step of renting out some of her lists . '' the clinton campaign responded `` that the lists were rented out by her 2006 senate campaign committee — and that the rentals took place before she began her formal campaign for president last january .	C	55	23
3494	wqr002986	/sports/pro_athlete/teams /sports/sports_team_roster/team	Tom_Brady	New_England_Patriots	the tom brady–peyton manning rivalry , is a series of games that took place between 2000 to 2015 , involving two quarterbacks in the national football league ( nfl ) : tom brady and peyton manning . brady has played for the new england patriots since when he was the 199th selection in the sixth round of the 2000 nfl draft .	C	31	42
3404	wqr002907	/travel/travel_destination/tourist_attractions	San_Diego	San_Diego_Zoo_Safari_Park	the wild animal park ( now named the san diego zoo safari park ; see # rebranding below ) now houses over 2,600 animals representing more than 300 species , and a botanical collection of 1.5 million specimens representing 3,500 plant species .	C	8	8
846	wqr000725	/tv/tv_program/country_of_origin	New_Orleans_Pelicans	Charlotte_Hornets	hugo the hornet is the current mascot of the franchise , and was retained by the new orleans hornets after the charlotte hornets departure in 2002 , until the new orleans franchise 's rebranding as the pelicans .	W	16	21
49	wqr000045	/book/literary_series/works_in_this_series	Harry_Potter	Harry_Potter_and_the_Philosopher's_Stone	in 1997 , j.k. rowling 's first harry potter novel , `` harry potter and the philosopher 's stone '' was published .	C	7	12
271	wqr000237	/sports/sports_team/coaches /sports/sports_team_coach_tenure/coach	Pittsburgh_Steelers	Mike_Tomlin	the pittsburgh steelers season was the franchise 's 83rd season as a professional sports franchise and as a member of the national football league ( nfl ) . it also marked the 16th season under leadership of general manager kevin colbert and the ninth under head coach mike tomlin .	C	1	47
3247	wqr002778	/film/film_story_contributor/film_story_credits	Roald_Dahl	Charlie_and_the_Chocolate_Factory	`` charlie and the chocolate factory '' is a 1964 children 's book by british author roald dahl .	C	16	1
2339	wqr002066	/military/military_conflict/locations	Battle_of_Gettysburg	Gettysburg	the three-day battle in and around gettysburg resulted in the largest number of casualties in the american civil war—between 46,000 and 51,000 .	C	2	6
3381	wqr002893	/book/author/works_written	Egypt	Egyptian_Arabic	due to the muslim conquest of egypt in the 600s , modern egyptians speak egyptian arabic , which is also an afroasiatic language .	W	6	14
4095	wqr003510	/location/administrative_division/first_level_division_of	Shaquille_O'Neal	Los_Angeles_Lakers	the pacers reached the nba finals but found themselves outmatched by a los angeles lakers team that had kobe bryant and shaquille o ’ neal .	W	21	12
870	wqr000745	/organization/organization/place_founded	Islam	Allah	islam and mormonism both originate in the abrahamic traditions ; each differs from mainstream christianity in being non-trinitarian . however , where islam insists upon the complete oneness and uniqueness of god ( allah ) , mormonism asserts that the godhead is made up of three distinct `` personages '' , each of which is referred to as `` a god '' .	W	0	33
2109	wqr001893	/people/ethnicity/people	Dominican_Republic	Dominican_peso	the dominican peso is the currency of the dominican republic ( ) .	W	8	1
2566	wqr002217	/location/location/containedby	Glastonbury,_Connecticut	Connecticut	glastonbury , connecticut	C	0	2
4150	wqr003543	/symbols/namesake/named_after	Japan	Canada	although cultural and non-economic ties with western europe grew significantly during the 1980s , the economic nexus remained by far the most important element of japanese – west european relations throughout the decade . events in west european relations , as well as political , economic , or even military matters , were topics of concern to most japanese commentators because of the immediate implications for japan .	W	66	0
135	wqr000105	/people/person/profession	Egypt	Egyptian_pound	the currency in egypt is the egyptian pound e£ or ج.م – can also be abbreviated as egp and sometimes , le or l.e .	W	3	6
1983	wqr001782	/location/location/adjoin_s /location/adjoining_relationship/adjoins	South_Africa	Swaziland	most of the kwazulu-natal drakensberg are at an altitude of 2000 m , but where they form the border with lesotho they rise to over 3000 m. the lebombo mountains are a long narrow range , not much higher than 700 m , that runs along mozambique ’ s border with south africa and swaziland .	C	51	54
2107	wqr001892	/sports/pro_athlete/teams /sports/sports_team_roster/team	Dirk_Nowitzki	Dallas_Mavericks	in may 2006 , hasselhoff returned to the spotlight after he was mentioned in an interview of dirk nowitzki , an nba star playing for the dallas mavericks and a native of germany .	C	17	26
2035	wqr001820	/military/military_combatant/military_conflicts /military/military_combatant_group/conflict	Mexico	Mexican_peso	the mexican peso ( sign : $ ; code : mxn ) is the currency of mexico .	W	16	1
1630	wqr001487	/location/location/partially_containedby	Columbia_River	British_Columbia	the columbia river basalt group is thought to be a potential link to the chilcotin group in south-central british columbia , canada .	C	1	18
636	wqr000530	/people/ethnicity/included_in_group	Niccolò_Machiavelli	The_Prince	in `` the prince '' , niccolo machiavelli asserts that if his son louis xi had continued this policy , then the french would have become invincible .	W	7	2
3440	wqr002937	/geography/river/cities	Hudson_River	New_York_City	roughly north of new york city , albany developed on the west bank of the hudson river , about south of its confluence with the mohawk river .	C	15	3
4309	wqr003723	/sports/sports_championship/events	World_Series	2003_World_Series	a two-time all-star , urbina led the national league in saves with 41 in the 1999 season and helped the florida marlins win the 2003 world series .	C	25	24
3237	wqr002766	/location/place_with_neighborhoods/neighborhoods	War_in_Darfur	Sudan	in october 2005 , al-bashir 's government negotiated an end to the second sudanese civil war , leading to a referendum in the south , resulting in the separation of the south into the separate country of south sudan . in the darfur region , he oversaw the war in darfur that has resulted in death tolls that are about 10,000 according to the sudanese government , but most sources suggest between 200,000 and 400,000 .	W	48	38
1826	wqr001637	/sports/pro_athlete/teams /sports/sports_team_roster/team	Wayne_Gretzky	Edmonton_Oilers	the kings opened the playoffs against the edmonton oilers , who were led by a young but fast-rising star by the name of wayne gretzky .	C	23	7
1776	wqr001597	/award/competitor/competitions	Seth_MacFarlane	Peter_Griffin	the voice of brian is provided by series creator seth macfarlane , who also provides the voices of many other characters including peter griffin , stewie griffin , and glenn quagmire .	W	9	22
691	wqr000579	/internet/website_owner/websites_owned	Luke_Skywalker	Mark_Hamill	directed by richard marquand and written by lawrence kasdan and george lucas , the first act of `` return of the jedi '' features the attempts of princess leia organa ( carrie fisher ) , the wookiee chewbacca ( peter mayhew ) , and jedi knight luke skywalker ( mark hamill ) to rescue their friend , han solo ( harrison ford ) , who had been imprisoned in carbonite in the previous film , `` the empire strikes back '' .	W	46	49
2890	wqr002507	/american_football/football_team/current_head_coach	Adam_Levine	Maroon_5	ceelo green of gnarls barkley and adam levine of maroon 5 became the first confirmed coaches in february 2011 , followed by christina aguilera and blake shelton in march .	W	6	9
1154	wqr001100	/people/person/religion	Gautama_Buddha	Buddhism	sanghyang adi buddha is a concept of god in buddhism in indonesia .	C	2	9
2467	wqr002144	/film/actor/film /film/performance/film	Frances_Hodgson_Burnett	The_Secret_Garden	inspiration for frances hodgson burnett 's novel `` the secret garden '' ( 1910 ) , was the great maytham hall garden in kent .	W	2	8
3303	wqr002823	/location/place_with_neighborhoods/neighborhoods	Family_Guy	Alex_Borstein	the song which peter and lois were singing when remembering their performances they hosted in their earlier years was created by alec sulkin and patrick megan , producers of `` family guy '' . alex borstein , voice actor of lois griffin had originally wanted meg to be wearing a business outfit in the episode during her employment by mayor west , but it was not used .	W	30	34
2471	wqr002144	/people/person/education /education/education/end_date	Frances_Hodgson_Burnett	The_Secret_Garden	born in london , hollis andrews ' breakthrough role came in 1972 , when she was cast as mary lennox in the bbc children 's drama `` the secret garden '' , an adaptation of frances hodgson burnett 's novel of the same name .	W	35	27
1624	wqr001478	/tv/tv_program/recurring_writers /tv/tv_program_writer_relationship/writer	The_X-Files	David_Duchovny	the show centers on fbi special agents fox mulder ( david duchovny ) and dana scully ( gillian anderson ) who work on cases linked to the paranormal , called x-files .	C	0	10
3194	wqr002755	/fictional_universe/fictional_character/character_created_by	Elaine_Benes	Jerry_Seinfeld	in the episode , protagonist jerry seinfeld ( jerry seinfeld ) gets his ex-girlfriend elaine benes ( julia louis-dreyfus ) an apartment above his , but regrets this after realizing it might be uncomfortable living so close together .	C	14	5
1543	wqr001445	/music/instrument/variation	Theodore_Roosevelt	President_of_the_United_States	the theodore roosevelt cyclopedia is a comprehensive project to publish , in one collection , the significant sayings , important conversations and writings ( less his letters ) of the 26th president of the united states , theodore roosevelt .	W	1	31
109	wqr000097	/sports/sports_team/arena_stadium	New_York_Rangers	Madison_Square_Garden	new york city also had a historical nhl team , the new york americans ( also known as the amerks , and in 1941–42 , the brooklyn americans ) , who played between 1925 and 1942 . they were the first hockey team to play in the city , and for most of the life of the franchise shared madison square garden with the rangers .	C	0	59
3240	wqr002768	/location/country/currency_used	Argentina	Argentine_peso	over the course of two years , output fell by more than 15 % , the argentine peso lost three-quarters of its value , and registered unemployment exceeded 25 % . income poverty in argentina grew from an already high 35.4 % in october 2001 to a peak of 54.3 % in october 2002 .	C	34	16
2324	wqr002066	/time/event/locations	Battle_of_Gettysburg	Gettysburg	the historic 19th century building that originally housed gallery 30 is located at 30 york street , also known as us route 30 and the historic lincoln highway , in gettysburg , pennsylvania . the brick building bears an official plaque that verifies it as a civil war building that was standing during the battle of gettysburg in 1863 .	C	54	30
1660	wqr001512	/sports/sports_team/sport	Thailand	Thai_baht	the asian financial crisis of 1997 began in thailand in may 1997 , where the government found it harder and harder to maintain the thai baht peg at ฿25 to us $ 1 .	W	8	24
3996	wqr003436	/organization/organization/headquarters /location/mailing_address/citytown	Cornell_University	Ithaca	cornell university ( ) is an american private ivy league and federal land-grant doctoral university located in ithaca , new york .	C	0	17
748	wqr000614	/people/ethnicity/geographic_distribution	Seneca_people	New_York	the majority of the seneca in new york formed a modern elected government , the seneca nation of indians , in 1848 .	C	4	6
2001	wqr001785	/tv/tv_character/appeared_in_tv_episodes /tv/tv_guest_role/actor	Effy_Stonem	Kaya_Scodelario	`` fire '' focuses on kaya scodelario 's effy stonem , who appeared in the first four series of the show .	C	8	5
2981	wqr002584	/aviation/airport/hub_for	Dominican_Republic	Dominican_peso	the dominican peso ( dop , or rd $ ) is the national currency , with the united states dollar ( usd ) , the canadian dollar ( cad ) , and euros ( eur ) also accepted at most tourist sites .	W	1	1
